"","form","target_child_id","target_child_age","count","stem"
"1509","disagreed",2130,4,0,"disagree"
"1510","disagreeing",2130,4,0,"disagree"
"1511","equal",2130,4,0,"equal"
"1512","equaled",2130,4,0,"equal"
"1513","equaling",2130,4,0,"equal"
"1514","equals",2130,4,0,"equal"
"1515","fight",2130,4,1,"fight"
"1516","fighting",2130,4,0,"fight"
"1517","fights",2130,4,0,"fight"
"1518","fought",2130,4,0,"fight"
"1519","friend",2130,4,0,"friend"
"1520","friended",2130,4,0,"friend"
"1521","friends",2130,4,0,"friend"
"1522","hug",2130,4,0,"hug"
"1523","hugged",2130,4,0,"hug"
"1524","hugging",2130,4,0,"hug"
"1525","hugs",2130,4,0,"hug"
"1526","join",2130,4,0,"join"
"1527","joined",2130,4,0,"join"
"1528","joining",2130,4,0,"join"
"1529","joins",2130,4,0,"join"
"1530","kiss",2130,4,0,"kiss"
"1531","kissed",2130,4,0,"kiss"
"1532","kisses",2130,4,0,"kiss"
"1533","kissing",2130,4,0,"kiss"
"1534","married",2130,4,0,"marry"
"1535","marries",2130,4,0,"marry"
"1536","marry",2130,4,0,"marry"
"1537","marrying",2130,4,0,"marry"
"1538","match",2130,4,0,"match"
"1539","matched",2130,4,0,"match"
"1540","matches",2130,4,0,"match"
"1541","matching",2130,4,0,"match"
"1542","meet",2130,4,0,"meet"
"1543","meeting",2130,4,0,"meet"
"1544","meets",2130,4,0,"meet"
"1545","met",2130,4,1,"meet"
"1546","met",2130,4,1,"meet"
"1547","met",2130,4,1,"meet"
"1548","rhyme",2130,4,0,"rhyme"
"1549","rhymed",2130,4,0,"rhyme"
"1550","rhymes",2130,4,0,"rhyme"
"1551","rhyming",2130,4,0,"rhyme"
"1552","same",2130,4,0,"same"
"1553","separate",2130,4,0,"separate"
"1554","separated",2130,4,0,"separate"
"1555","separates",2130,4,0,"separate"
"1556","separating",2130,4,0,"separate"
"1557","share",2130,4,0,"share"
"1558","shared",2130,4,0,"share"
"1559","shares",2130,4,0,"share"
"1560","sharing",2130,4,0,"share"
"1561","similar",2130,4,0,"similar"
"1562","split",2130,4,0,"split"
"1563","splits",2130,4,0,"split"
"1564","splitting",2130,4,0,"split"
"1565","touch",2130,4,0,"touch"
"1566","touched",2130,4,0,"touch"
"1567","touches",2130,4,0,"touch"
"1568","touching",2130,4,0,"touch"
"1569","trade",2130,4,0,"trade"
"1570","traded",2130,4,0,"trade"
"1571","trades",2130,4,0,"trade"
"1572","trading",2130,4,0,"trade"
"1573","agree",2141,4,0,"agree"
"1574","agreed",2141,4,0,"agree"
"1575","agreeing",2141,4,0,"agree"
"1576","agrees",2141,4,0,"agree"
"1577","argue",2141,4,0,"argue"
"1578","argued",2141,4,0,"argue"
"1579","argues",2141,4,0,"argue"
"1580","arguing",2141,4,0,"argue"
"1581","attach",2141,4,0,"attach"
"1582","attached",2141,4,1,"attach"
"1583","attached",2141,4,1,"attach"
"1584","attached",2141,4,1,"attach"
"1585","attaches",2141,4,0,"attach"
"1586","attaching",2141,4,0,"attach"
"1587","bump",2141,4,0,"bump"
"1588","bumped",2141,4,0,"bump"
"1589","bumping",2141,4,0,"bump"
"1590","bumps",2141,4,0,"bump"
"1591","chat",2141,4,0,"chat"
"1592","chats",2141,4,0,"chat"
"1593","chatted",2141,4,0,"chat"
"1594","chatting",2141,4,0,"chat"
"1595","combine",2141,4,0,"combine"
"1596","combined",2141,4,0,"combine"
"1597","combines",2141,4,0,"combine"
"1598","combining",2141,4,0,"combine"
"1599","compete",2141,4,0,"compete"
"1600","competed",2141,4,0,"compete"
"1601","competes",2141,4,0,"compete"
"1602","competing",2141,4,0,"compete"
"1603","connect",2141,4,0,"connect"
"1604","connected",2141,4,0,"connect"
"1605","connecting",2141,4,0,"connect"
"1606","connects",2141,4,0,"connect"
"1607","cooperate",2141,4,0,"cooperate"
"1608","cooperated",2141,4,0,"cooperate"
"1609","cooperates",2141,4,0,"cooperate"
"1610","cooperating",2141,4,0,"cooperate"
"1611","crash",2141,4,0,"crash"
"1612","crashed",2141,4,0,"crash"
"1613","crashes",2141,4,0,"crash"
"1614","crashing",2141,4,0,"crash"
"1615","differ",2141,4,0,"differ"
"1616","differed",2141,4,0,"differ"
"1617","differing",2141,4,0,"differ"
"1618","differs",2141,4,0,"differ"
"1619","disagree",2141,4,0,"disagree"
"1620","disagreed",2141,4,0,"disagree"
"1621","disagreeing",2141,4,0,"disagree"
"1622","equal",2141,4,0,"equal"
"1623","equaled",2141,4,0,"equal"
"1624","equaling",2141,4,0,"equal"
"1625","equals",2141,4,0,"equal"
"1626","fight",2141,4,0,"fight"
"1627","fighting",2141,4,0,"fight"
"1628","fights",2141,4,0,"fight"
"1629","fought",2141,4,0,"fight"
"1630","friend",2141,4,0,"friend"
"1631","friended",2141,4,0,"friend"
"1632","friends",2141,4,0,"friend"
"1633","hug",2141,4,0,"hug"
"1634","hugged",2141,4,0,"hug"
"1635","hugging",2141,4,0,"hug"
"1636","hugs",2141,4,0,"hug"
"1637","join",2141,4,0,"join"
"1638","joined",2141,4,0,"join"
"1639","joining",2141,4,0,"join"
"1640","joins",2141,4,0,"join"
"1641","kiss",2141,4,2,"kiss"
"1642","kissed",2141,4,0,"kiss"
"1643","kisses",2141,4,1,"kiss"
"1644","kissing",2141,4,1,"kiss"
"1645","married",2141,4,0,"marry"
"1646","marries",2141,4,0,"marry"
"1647","marry",2141,4,1,"marry"
"1648","marry",2141,4,1,"marry"
"1649","marrying",2141,4,0,"marry"
"1650","match",2141,4,0,"match"
"1651","matched",2141,4,0,"match"
"1652","matches",2141,4,0,"match"
"1653","matching",2141,4,0,"match"
"1654","meet",2141,4,1,"meet"
"1655","meeting",2141,4,0,"meet"
"1656","meets",2141,4,0,"meet"
"1657","met",2141,4,1,"meet"
"1658","rhyme",2141,4,0,"rhyme"
"1659","rhymed",2141,4,0,"rhyme"
"1660","rhymes",2141,4,1,"rhyme"
"1661","rhyming",2141,4,0,"rhyme"
"1662","same",2141,4,0,"same"
"1663","separate",2141,4,1,"separate"
"1664","separated",2141,4,0,"separate"
"1665","separates",2141,4,0,"separate"
"1666","separating",2141,4,0,"separate"
"1667","share",2141,4,0,"share"
"1668","shared",2141,4,0,"share"
"1669","shares",2141,4,0,"share"
"1670","sharing",2141,4,0,"share"
"1671","similar",2141,4,0,"similar"
"1672","split",2141,4,0,"split"
"1673","splits",2141,4,0,"split"
"1674","splitting",2141,4,0,"split"
"1675","touch",2141,4,0,"touch"
"1676","touched",2141,4,0,"touch"
"1677","touches",2141,4,0,"touch"
"1678","touching",2141,4,1,"touch"
"1679","touching",2141,4,1,"touch"
"1680","trade",2141,4,0,"trade"
"1681","traded",2141,4,0,"trade"
"1682","trades",2141,4,0,"trade"
"1683","trading",2141,4,0,"trade"
"1684","agree",2172,4,0,"agree"
"1685","agreed",2172,4,0,"agree"
"1686","agreeing",2172,4,0,"agree"
"1687","agrees",2172,4,0,"agree"
"1688","argue",2172,4,0,"argue"
"1689","argued",2172,4,0,"argue"
"1690","argues",2172,4,0,"argue"
"1691","arguing",2172,4,0,"argue"
"1692","attach",2172,4,0,"attach"
"1693","attached",2172,4,0,"attach"
"1694","attaches",2172,4,0,"attach"
"1695","attaching",2172,4,0,"attach"
"1696","bump",2172,4,0,"bump"
"1697","bumped",2172,4,0,"bump"
"1698","bumping",2172,4,0,"bump"
"1699","bumps",2172,4,0,"bump"
"1700","chat",2172,4,0,"chat"
"1701","chats",2172,4,0,"chat"
"1702","chatted",2172,4,0,"chat"
"1703","chatting",2172,4,0,"chat"
"1704","combine",2172,4,0,"combine"
"1705","combined",2172,4,0,"combine"
"1706","combines",2172,4,0,"combine"
"1707","combining",2172,4,0,"combine"
"1708","compete",2172,4,0,"compete"
"1709","competed",2172,4,0,"compete"
"1710","competes",2172,4,0,"compete"
"1711","competing",2172,4,0,"compete"
"1712","connect",2172,4,0,"connect"
"1713","connected",2172,4,0,"connect"
"1714","connecting",2172,4,0,"connect"
"1715","connects",2172,4,0,"connect"
"1716","cooperate",2172,4,0,"cooperate"
"1717","cooperated",2172,4,0,"cooperate"
"1718","cooperates",2172,4,0,"cooperate"
"1719","cooperating",2172,4,0,"cooperate"
"1720","crash",2172,4,0,"crash"
"1721","crashed",2172,4,0,"crash"
"1722","crashes",2172,4,0,"crash"
"1723","crashing",2172,4,0,"crash"
"1724","differ",2172,4,0,"differ"
"1725","differed",2172,4,0,"differ"
"1726","differing",2172,4,0,"differ"
"1727","differs",2172,4,0,"differ"
"1728","disagree",2172,4,0,"disagree"
"1729","disagreed",2172,4,0,"disagree"
"1730","disagreeing",2172,4,0,"disagree"
"1731","equal",2172,4,0,"equal"
"1732","equaled",2172,4,0,"equal"
"1733","equaling",2172,4,0,"equal"
"1734","equals",2172,4,0,"equal"
"1735","fight",2172,4,0,"fight"
"1736","fighting",2172,4,0,"fight"
"1737","fights",2172,4,0,"fight"
"1738","fought",2172,4,0,"fight"
"1739","friend",2172,4,0,"friend"
"1740","friended",2172,4,0,"friend"
"1741","friends",2172,4,0,"friend"
"1742","hug",2172,4,0,"hug"
"1743","hugged",2172,4,0,"hug"
"1744","hugging",2172,4,0,"hug"
"1745","hugs",2172,4,0,"hug"
"1746","join",2172,4,0,"join"
"1747","joined",2172,4,0,"join"
"1748","joining",2172,4,0,"join"
"1749","joins",2172,4,0,"join"
"1750","kiss",2172,4,0,"kiss"
"1751","kissed",2172,4,1,"kiss"
"1752","kisses",2172,4,0,"kiss"
"1753","kissing",2172,4,0,"kiss"
"1754","married",2172,4,1,"marry"
"1755","marries",2172,4,0,"marry"
"1756","marry",2172,4,0,"marry"
"1757","marrying",2172,4,0,"marry"
"1758","match",2172,4,0,"match"
"1759","matched",2172,4,0,"match"
"1760","matches",2172,4,0,"match"
"1761","matching",2172,4,0,"match"
"1762","meet",2172,4,0,"meet"
"1763","meeting",2172,4,0,"meet"
"1764","meets",2172,4,0,"meet"
"1765","met",2172,4,0,"meet"
"1766","rhyme",2172,4,0,"rhyme"
"1767","rhymed",2172,4,0,"rhyme"
"1768","rhymes",2172,4,0,"rhyme"
"1769","rhyming",2172,4,0,"rhyme"
"1770","same",2172,4,0,"same"
"1771","separate",2172,4,0,"separate"
"1772","separated",2172,4,0,"separate"
"1773","separates",2172,4,0,"separate"
"1774","separating",2172,4,0,"separate"
"1775","share",2172,4,0,"share"
"1776","shared",2172,4,0,"share"
"1777","shares",2172,4,0,"share"
"1778","sharing",2172,4,0,"share"
"1779","similar",2172,4,0,"similar"
"1780","split",2172,4,0,"split"
"1781","splits",2172,4,0,"split"
"1782","splitting",2172,4,0,"split"
"1783","touch",2172,4,1,"touch"
"1784","touch",2172,4,1,"touch"
"1785","touch",2172,4,1,"touch"
"1786","touched",2172,4,0,"touch"
"1787","touches",2172,4,0,"touch"
"1788","touching",2172,4,1,"touch"
"1789","touching",2172,4,1,"touch"
"1790","touching",2172,4,1,"touch"
"1791","touching",2172,4,1,"touch"
"1792","touching",2172,4,1,"touch"
"1793","trade",2172,4,0,"trade"
"1794","traded",2172,4,0,"trade"
"1795","trades",2172,4,0,"trade"
"1796","trading",2172,4,0,"trade"
"1797","agree",2187,4,0,"agree"
"1798","agreed",2187,4,0,"agree"
"1799","agreeing",2187,4,0,"agree"
"1800","agrees",2187,4,0,"agree"
"1801","argue",2187,4,0,"argue"
"1802","argued",2187,4,0,"argue"
"1803","argues",2187,4,0,"argue"
"1804","arguing",2187,4,0,"argue"
"1805","attach",2187,4,0,"attach"
"1806","attached",2187,4,0,"attach"
"1807","attaches",2187,4,0,"attach"
"1808","attaching",2187,4,0,"attach"
"1809","bump",2187,4,0,"bump"
"1810","bumped",2187,4,0,"bump"
"1811","bumping",2187,4,0,"bump"
"1812","bumps",2187,4,0,"bump"
"1813","chat",2187,4,0,"chat"
"1814","chats",2187,4,0,"chat"
"1815","chatted",2187,4,0,"chat"
"1816","chatting",2187,4,0,"chat"
"1817","combine",2187,4,0,"combine"
"1818","combined",2187,4,0,"combine"
"1819","combines",2187,4,0,"combine"
"1820","combining",2187,4,0,"combine"
"1821","compete",2187,4,0,"compete"
"1822","competed",2187,4,0,"compete"
"1823","competes",2187,4,0,"compete"
"1824","competing",2187,4,0,"compete"
"1825","connect",2187,4,0,"connect"
"1826","connected",2187,4,0,"connect"
"1827","connecting",2187,4,0,"connect"
"1828","connects",2187,4,0,"connect"
"1829","cooperate",2187,4,0,"cooperate"
"1830","cooperated",2187,4,0,"cooperate"
"1831","cooperates",2187,4,0,"cooperate"
"1832","cooperating",2187,4,0,"cooperate"
"1833","crash",2187,4,1,"crash"
"1834","crashed",2187,4,0,"crash"
"1835","crashes",2187,4,0,"crash"
"1836","crashing",2187,4,0,"crash"
"1837","differ",2187,4,0,"differ"
"1838","differed",2187,4,0,"differ"
"1839","differing",2187,4,0,"differ"
"1840","differs",2187,4,0,"differ"
"1841","disagree",2187,4,0,"disagree"
"1842","disagreed",2187,4,0,"disagree"
"1843","disagreeing",2187,4,0,"disagree"
"1844","equal",2187,4,0,"equal"
"1845","equaled",2187,4,0,"equal"
"1846","equaling",2187,4,0,"equal"
"1847","equals",2187,4,0,"equal"
"1848","fight",2187,4,0,"fight"
"1849","fighting",2187,4,0,"fight"
"1850","fights",2187,4,0,"fight"
"1851","fought",2187,4,0,"fight"
"1852","friend",2187,4,0,"friend"
"1853","friended",2187,4,0,"friend"
"1854","friends",2187,4,0,"friend"
"1855","hug",2187,4,0,"hug"
"1856","hugged",2187,4,0,"hug"
"1857","hugging",2187,4,0,"hug"
"1858","hugs",2187,4,0,"hug"
"1859","join",2187,4,0,"join"
"1860","joined",2187,4,0,"join"
"1861","joining",2187,4,0,"join"
"1862","joins",2187,4,0,"join"
"1863","kiss",2187,4,0,"kiss"
"1864","kissed",2187,4,0,"kiss"
"1865","kisses",2187,4,0,"kiss"
"1866","kissing",2187,4,0,"kiss"
"1867","married",2187,4,0,"marry"
"1868","marries",2187,4,0,"marry"
"1869","marry",2187,4,0,"marry"
"1870","marrying",2187,4,0,"marry"
"1871","match",2187,4,0,"match"
"1872","matched",2187,4,0,"match"
"1873","matches",2187,4,0,"match"
"1874","matching",2187,4,0,"match"
"1875","meet",2187,4,0,"meet"
"1876","meeting",2187,4,0,"meet"
"1877","meets",2187,4,0,"meet"
"1878","met",2187,4,0,"meet"
"1879","rhyme",2187,4,0,"rhyme"
"1880","rhymed",2187,4,0,"rhyme"
"1881","rhymes",2187,4,0,"rhyme"
"1882","rhyming",2187,4,0,"rhyme"
"1883","same",2187,4,0,"same"
"1884","separate",2187,4,0,"separate"
"1885","separated",2187,4,0,"separate"
"1886","separates",2187,4,0,"separate"
"1887","separating",2187,4,0,"separate"
"1888","share",2187,4,0,"share"
"1889","shared",2187,4,0,"share"
"1890","shares",2187,4,0,"share"
"1891","sharing",2187,4,0,"share"
"1892","similar",2187,4,0,"similar"
"1893","split",2187,4,0,"split"
"1894","splits",2187,4,0,"split"
"1895","splitting",2187,4,0,"split"
"1896","touch",2187,4,1,"touch"
"1897","touched",2187,4,0,"touch"
"1898","touches",2187,4,0,"touch"
"1899","touching",2187,4,0,"touch"
"1900","trade",2187,4,0,"trade"
"1901","traded",2187,4,0,"trade"
"1902","trades",2187,4,0,"trade"
"1903","trading",2187,4,0,"trade"
"1904","agree",2202,4,0,"agree"
"1905","agreed",2202,4,0,"agree"
"1906","agreeing",2202,4,0,"agree"
"1907","agrees",2202,4,0,"agree"
"1908","argue",2202,4,0,"argue"
"1909","argued",2202,4,0,"argue"
"1910","argues",2202,4,0,"argue"
"1911","arguing",2202,4,0,"argue"
"1912","attach",2202,4,0,"attach"
"1913","attached",2202,4,1,"attach"
"1914","attaches",2202,4,0,"attach"
"1915","attaching",2202,4,0,"attach"
"1916","bump",2202,4,1,"bump"
"1917","bump",2202,4,1,"bump"
"1918","bumped",2202,4,0,"bump"
"1919","bumping",2202,4,0,"bump"
"1920","bumps",2202,4,0,"bump"
"1921","chat",2202,4,0,"chat"
"1922","chats",2202,4,0,"chat"
"1923","chatted",2202,4,0,"chat"
"1924","chatting",2202,4,0,"chat"
"1925","combine",2202,4,0,"combine"
"1926","combined",2202,4,0,"combine"
"1927","combines",2202,4,0,"combine"
"1928","combining",2202,4,0,"combine"
"1929","compete",2202,4,0,"compete"
"1930","competed",2202,4,0,"compete"
"1931","competes",2202,4,0,"compete"
"1932","competing",2202,4,0,"compete"
"1933","connect",2202,4,0,"connect"
"1934","connected",2202,4,0,"connect"
"1935","connecting",2202,4,0,"connect"
"1936","connects",2202,4,0,"connect"
"1937","cooperate",2202,4,0,"cooperate"
"1938","cooperated",2202,4,0,"cooperate"
"1939","cooperates",2202,4,0,"cooperate"
"1940","cooperating",2202,4,0,"cooperate"
"1941","crash",2202,4,0,"crash"
"1942","crashed",2202,4,1,"crash"
"1943","crashed",2202,4,1,"crash"
"1944","crashes",2202,4,0,"crash"
"1945","crashing",2202,4,0,"crash"
"1946","differ",2202,4,0,"differ"
"1947","differed",2202,4,0,"differ"
"1948","differing",2202,4,0,"differ"
"1949","differs",2202,4,0,"differ"
"1950","disagree",2202,4,0,"disagree"
"1951","disagreed",2202,4,0,"disagree"
"1952","disagreeing",2202,4,0,"disagree"
"1953","equal",2202,4,0,"equal"
"1954","equaled",2202,4,0,"equal"
"1955","equaling",2202,4,0,"equal"
"1956","equals",2202,4,0,"equal"
"1957","fight",2202,4,1,"fight"
"1958","fight",2202,4,1,"fight"
"1959","fighting",2202,4,1,"fight"
"1960","fights",2202,4,0,"fight"
"1961","fought",2202,4,0,"fight"
"1962","friend",2202,4,0,"friend"
"1963","friended",2202,4,0,"friend"
"1964","friends",2202,4,0,"friend"
"1965","hug",2202,4,0,"hug"
"1966","hugged",2202,4,0,"hug"
"1967","hugging",2202,4,0,"hug"
"1968","hugs",2202,4,0,"hug"
"1969","join",2202,4,0,"join"
"1970","joined",2202,4,0,"join"
"1971","joining",2202,4,0,"join"
"1972","joins",2202,4,0,"join"
"1973","kiss",2202,4,1,"kiss"
"1974","kissed",2202,4,1,"kiss"
"1975","kisses",2202,4,0,"kiss"
"1976","kissing",2202,4,0,"kiss"
"1977","married",2202,4,0,"marry"
"1978","marries",2202,4,0,"marry"
"1979","marry",2202,4,0,"marry"
"1980","marrying",2202,4,0,"marry"
"1981","match",2202,4,0,"match"
"1982","matched",2202,4,0,"match"
"1983","matches",2202,4,0,"match"
"1984","matching",2202,4,0,"match"
"1985","meet",2202,4,1,"meet"
"1986","meeting",2202,4,0,"meet"
"1987","meets",2202,4,0,"meet"
"1988","met",2202,4,0,"meet"
"1989","rhyme",2202,4,0,"rhyme"
"1990","rhymed",2202,4,0,"rhyme"
"1991","rhymes",2202,4,0,"rhyme"
"1992","rhyming",2202,4,0,"rhyme"
"1993","same",2202,4,0,"same"
"1994","separate",2202,4,0,"separate"
"1995","separated",2202,4,0,"separate"
"1996","separates",2202,4,0,"separate"
"1997","separating",2202,4,0,"separate"
"1998","share",2202,4,1,"share"
"1999","share",2202,4,1,"share"
"2000","shared",2202,4,0,"share"
"2001","shares",2202,4,0,"share"
"2002","sharing",2202,4,0,"share"
"2003","similar",2202,4,0,"similar"
"2004","split",2202,4,0,"split"
"2005","splits",2202,4,0,"split"
"2006","splitting",2202,4,0,"split"
"2007","touch",2202,4,1,"touch"
"2008","touch",2202,4,1,"touch"
"2009","touch",2202,4,1,"touch"
"2010","touch",2202,4,1,"touch"
"2011","touched",2202,4,0,"touch"
"2012","touches",2202,4,0,"touch"
"2013","touching",2202,4,0,"touch"
"2014","trade",2202,4,0,"trade"
"2015","traded",2202,4,0,"trade"
"2016","trades",2202,4,0,"trade"
"2017","trading",2202,4,0,"trade"
"2018","agree",2234,4,0,"agree"
"2019","agreed",2234,4,0,"agree"
"2020","agreeing",2234,4,0,"agree"
"2021","agrees",2234,4,0,"agree"
"2022","argue",2234,4,0,"argue"
"2023","argued",2234,4,0,"argue"
"2024","argues",2234,4,0,"argue"
"2025","arguing",2234,4,0,"argue"
"2026","attach",2234,4,0,"attach"
"2027","attached",2234,4,0,"attach"
"2028","attaches",2234,4,0,"attach"
"2029","attaching",2234,4,0,"attach"
"2030","bump",2234,4,1,"bump"
"2031","bumped",2234,4,0,"bump"
"2032","bumping",2234,4,0,"bump"
"2033","bumps",2234,4,0,"bump"
"2034","chat",2234,4,0,"chat"
"2035","chats",2234,4,0,"chat"
"2036","chatted",2234,4,0,"chat"
"2037","chatting",2234,4,0,"chat"
"2038","combine",2234,4,0,"combine"
"2039","combined",2234,4,0,"combine"
"2040","combines",2234,4,0,"combine"
"2041","combining",2234,4,0,"combine"
"2042","compete",2234,4,0,"compete"
"2043","competed",2234,4,0,"compete"
"2044","competes",2234,4,0,"compete"
"2045","competing",2234,4,0,"compete"
"2046","connect",2234,4,0,"connect"
"2047","connected",2234,4,0,"connect"
"2048","connecting",2234,4,0,"connect"
"2049","connects",2234,4,0,"connect"
"2050","cooperate",2234,4,0,"cooperate"
"2051","cooperated",2234,4,0,"cooperate"
"2052","cooperates",2234,4,0,"cooperate"
"2053","cooperating",2234,4,0,"cooperate"
"2054","crash",2234,4,0,"crash"
"2055","crashed",2234,4,0,"crash"
"2056","crashes",2234,4,0,"crash"
"2057","crashing",2234,4,0,"crash"
"2058","differ",2234,4,0,"differ"
"2059","differed",2234,4,0,"differ"
"2060","differing",2234,4,0,"differ"
"2061","differs",2234,4,0,"differ"
"2062","disagree",2234,4,0,"disagree"
"2063","disagreed",2234,4,0,"disagree"
"2064","disagreeing",2234,4,0,"disagree"
"2065","equal",2234,4,0,"equal"
"2066","equaled",2234,4,0,"equal"
"2067","equaling",2234,4,0,"equal"
"2068","equals",2234,4,0,"equal"
"2069","fight",2234,4,0,"fight"
"2070","fighting",2234,4,1,"fight"
"2071","fights",2234,4,0,"fight"
"2072","fought",2234,4,0,"fight"
"2073","friend",2234,4,0,"friend"
"2074","friended",2234,4,0,"friend"
"2075","friends",2234,4,0,"friend"
"2076","hug",2234,4,0,"hug"
"2077","hugged",2234,4,0,"hug"
"2078","hugging",2234,4,0,"hug"
"2079","hugs",2234,4,0,"hug"
"2080","join",2234,4,0,"join"
"2081","joined",2234,4,0,"join"
"2082","joining",2234,4,0,"join"
"2083","joins",2234,4,0,"join"
"2084","kiss",2234,4,0,"kiss"
"2085","kissed",2234,4,0,"kiss"
"2086","kisses",2234,4,0,"kiss"
"2087","kissing",2234,4,0,"kiss"
"2088","married",2234,4,0,"marry"
"2089","marries",2234,4,0,"marry"
"2090","marry",2234,4,0,"marry"
"2091","marrying",2234,4,0,"marry"
"2092","match",2234,4,0,"match"
"2093","matched",2234,4,0,"match"
"2094","matches",2234,4,0,"match"
"2095","matching",2234,4,0,"match"
"2096","meet",2234,4,0,"meet"
"2097","meeting",2234,4,0,"meet"
"2098","meets",2234,4,0,"meet"
"2099","met",2234,4,0,"meet"
"2100","rhyme",2234,4,0,"rhyme"
"2101","rhymed",2234,4,0,"rhyme"
"2102","rhymes",2234,4,0,"rhyme"
"2103","rhyming",2234,4,0,"rhyme"
"2104","same",2234,4,0,"same"
"2105","separate",2234,4,0,"separate"
"2106","separated",2234,4,0,"separate"
"2107","separates",2234,4,0,"separate"
"2108","separating",2234,4,0,"separate"
"2109","share",2234,4,0,"share"
"2110","shared",2234,4,0,"share"
"2111","shares",2234,4,0,"share"
"2112","sharing",2234,4,0,"share"
"2113","similar",2234,4,0,"similar"
"2114","split",2234,4,0,"split"
"2115","splits",2234,4,0,"split"
"2116","splitting",2234,4,0,"split"
"2117","touch",2234,4,1,"touch"
"2118","touch",2234,4,1,"touch"
"2119","touch",2234,4,1,"touch"
"2120","touch",2234,4,1,"touch"
"2121","touch",2234,4,1,"touch"
"2122","touched",2234,4,0,"touch"
"2123","touches",2234,4,0,"touch"
"2124","touching",2234,4,0,"touch"
"2125","trade",2234,4,0,"trade"
"2126","traded",2234,4,0,"trade"
"2127","trades",2234,4,0,"trade"
"2128","trading",2234,4,0,"trade"
"2129","agree",2249,4,0,"agree"
"2130","agreed",2249,4,0,"agree"
"2131","agreeing",2249,4,0,"agree"
"2132","agrees",2249,4,0,"agree"
"2133","argue",2249,4,0,"argue"
"2134","argued",2249,4,0,"argue"
"2135","argues",2249,4,0,"argue"
"2136","arguing",2249,4,0,"argue"
"2137","attach",2249,4,0,"attach"
"2138","attached",2249,4,0,"attach"
"2139","attaches",2249,4,0,"attach"
"2140","attaching",2249,4,0,"attach"
"2141","bump",2249,4,0,"bump"
"2142","bumped",2249,4,0,"bump"
"2143","bumping",2249,4,0,"bump"
"2144","bumps",2249,4,0,"bump"
"2145","chat",2249,4,0,"chat"
"2146","chats",2249,4,0,"chat"
"2147","chatted",2249,4,0,"chat"
"2148","chatting",2249,4,0,"chat"
"2149","combine",2249,4,0,"combine"
"2150","combined",2249,4,0,"combine"
"2151","combines",2249,4,0,"combine"
"2152","combining",2249,4,0,"combine"
"2153","compete",2249,4,0,"compete"
"2154","competed",2249,4,0,"compete"
"2155","competes",2249,4,0,"compete"
"2156","competing",2249,4,0,"compete"
"2157","connect",2249,4,0,"connect"
"2158","connected",2249,4,0,"connect"
"2159","connecting",2249,4,0,"connect"
"2160","connects",2249,4,0,"connect"
"2161","cooperate",2249,4,0,"cooperate"
"2162","cooperated",2249,4,0,"cooperate"
"2163","cooperates",2249,4,0,"cooperate"
"2164","cooperating",2249,4,0,"cooperate"
"2165","crash",2249,4,0,"crash"
"2166","crashed",2249,4,0,"crash"
"2167","crashes",2249,4,0,"crash"
"2168","crashing",2249,4,0,"crash"
"2169","differ",2249,4,0,"differ"
"2170","differed",2249,4,0,"differ"
"2171","differing",2249,4,0,"differ"
"2172","differs",2249,4,0,"differ"
"2173","disagree",2249,4,0,"disagree"
"2174","disagreed",2249,4,0,"disagree"
"2175","disagreeing",2249,4,0,"disagree"
"2176","equal",2249,4,0,"equal"
"2177","equaled",2249,4,0,"equal"
"2178","equaling",2249,4,0,"equal"
"2179","equals",2249,4,0,"equal"
"2180","fight",2249,4,1,"fight"
"2181","fighting",2249,4,1,"fight"
"2182","fights",2249,4,0,"fight"
"2183","fought",2249,4,0,"fight"
"2184","friend",2249,4,0,"friend"
"2185","friended",2249,4,0,"friend"
"2186","friends",2249,4,0,"friend"
"2187","hug",2249,4,0,"hug"
"2188","hugged",2249,4,0,"hug"
"2189","hugging",2249,4,0,"hug"
"2190","hugs",2249,4,0,"hug"
"2191","join",2249,4,0,"join"
"2192","joined",2249,4,0,"join"
"2193","joining",2249,4,0,"join"
"2194","joins",2249,4,0,"join"
"2195","kiss",2249,4,0,"kiss"
"2196","kissed",2249,4,0,"kiss"
"2197","kisses",2249,4,0,"kiss"
"2198","kissing",2249,4,0,"kiss"
"2199","married",2249,4,0,"marry"
"2200","marries",2249,4,0,"marry"
"2201","marry",2249,4,0,"marry"
"2202","marrying",2249,4,0,"marry"
"2203","match",2249,4,0,"match"
"2204","matched",2249,4,0,"match"
"2205","matches",2249,4,0,"match"
"2206","matching",2249,4,0,"match"
"2207","meet",2249,4,0,"meet"
"2208","meeting",2249,4,0,"meet"
"2209","meets",2249,4,0,"meet"
"2210","met",2249,4,0,"meet"
"2211","rhyme",2249,4,0,"rhyme"
"2212","rhymed",2249,4,0,"rhyme"
"2213","rhymes",2249,4,0,"rhyme"
"2214","rhyming",2249,4,0,"rhyme"
"2215","same",2249,4,0,"same"
"2216","separate",2249,4,0,"separate"
"2217","separated",2249,4,0,"separate"
"2218","separates",2249,4,0,"separate"
"2219","separating",2249,4,0,"separate"
"2220","share",2249,4,0,"share"
"2221","shared",2249,4,0,"share"
"2222","shares",2249,4,0,"share"
"2223","sharing",2249,4,0,"share"
"2224","similar",2249,4,0,"similar"
"2225","split",2249,4,0,"split"
"2226","splits",2249,4,0,"split"
